idCode,hxcf,hxcfen,ypmc,ypmcen,slh,jx,gytj,gg,cbzj,pzwh,scpzrq,ssxkzcyr,sccs,ssxszt,sllb,jpxzl,smsContent,smsAttname,source_url,cid,cas
1c7eae6fe35dac7038b729ee6950b862,头孢呋辛,Cefuroxime,头孢呋辛酯片,Cefuroxime Axetil Tablets,CYHB1850004,片剂,口服,0.125g(按C16H16N4O8S计),,国药准字H20010025,2018-06-25,成都倍特药业有限公司,成都倍特药业有限公司,上市销售中,通过质量和疗效一致性评价的药品,J01DC02,814d535ee0ce589b2303875930b0417b,国药准字H20010025_头孢呋辛酯片.pdf,https://www.cde.org.cn/hymlj/detailPage/1c7eae6fe35dac7038b729ee6950b862,5479529,55268-75-2
ff096416e30a3256cf9c94ec38969954,头孢呋辛,Cefuroxime,头孢呋辛酯片,Cefuroxime Axetil Tablets,CYHB1850005,片剂,口服,0.25g(按C16H16N4O8S计),,国药准字H20010026,2018-06-25,成都倍特药业有限公司,成都倍特药业有限公司,上市销售中,通过质量和疗效一致性评价的药品,J01DC02,53f073ee3fc1de6768f053d6b451b61e,国药准字H20010026_头孢呋辛酯片.pdf,https://www.cde.org.cn/hymlj/detailPage/ff096416e30a3256cf9c94ec38969954,5479529,55268-75-2
496cc90db09a4fa9e94a39e1c34e7f73,阿奇霉素,Azithromycin,注射用阿奇霉素, Azithromycin for Injection,CYHB1706743 ,注射剂,静脉注射, 0.5g(按C38H72N2O12计),,国药准字H20173261,2018-05-15,,海南普利制药股份有限公司,上市销售中,通过质量和疗效一致性评价的药品,J01FA10  ,,,https://www.cde.org.cn/hymlj/detailPage/496cc90db09a4fa9e94a39e1c34e7f73,447043,83905-01-5
61290e371a95a6ba522ad2388cc722f5,阿托伐他汀钙,Atorvastatin Calcium,阿托伐他汀钙片,Atorvastatin Calcium Tablets,,片剂,口服,10mg,是,国药准字H20051407,2005-07-25, ,辉瑞制药有限公司,上市销售中,其他药品,C10AA05 ,,,https://www.cde.org.cn/hymlj/detailPage/61290e371a95a6ba522ad2388cc722f5,656846,344423-98-9
619e9989df692be7a52a6c295ce468d4,阿托伐他汀钙,Atorvastatin Calcium,阿托伐他汀钙片,Atorvastatin Calcium Tablets,,片剂,口服,20mg,是,国药准字H20051408,2005-07-25, ,辉瑞制药有限公司,上市销售中,其他药品,C10AA05 ,,,https://www.cde.org.cn/hymlj/detailPage/619e9989df692be7a52a6c295ce468d4,656846,344423-98-9
c56104e4eb23c6fbdb0d68c788283d87,阿托伐他汀钙,Atorvastatin Calcium,阿托伐他汀钙片,Atorvastatin Calcium Tablets,,片剂,口服,40mg,是,国药准字H20051409,2005-07-25, ,辉瑞制药有限公司,上市销售中,其他药品,C10AA05 ,,,https://www.cde.org.cn/hymlj/detailPage/c56104e4eb23c6fbdb0d68c788283d87,656846,344423-98-9
a47e8bc225207265224cf494e0d98aa5,匹伐他汀钙,Pitavastatin Calcium ,匹伐他汀钙片,Pitavastatin Calcium Tablets,,片剂,口服,2mg,是,H20140417,2008-09-28,Kowa Company，Ltd.,Kowa Company，Ltd.，Nagoya Factory,上市销售中,进口原研药品,C10AA08,,,https://www.cde.org.cn/hymlj/detailPage/a47e8bc225207265224cf494e0d98aa5,5282451,147526-32-7
0864534abe10f977be1bd2c5089742e2,L-谷氨酰胺；呱仑酸钠,L-Glutamine;Sodium Gualenate,L-谷氨酰胺呱仑酸钠颗粒,L-Glutamine and Sodium Gualenate Granules,,颗粒剂,口服,0.67g：L-谷氨酰胺663.3mg，呱仑酸钠2.0mg,是,H20160619,1988-06-17,Kotobuki Pharmaceutical Co.， Ltd.,Kotobuki Pharmaceutical Co.， Ltd.,上市销售中,进口原研药品, ,,,https://www.cde.org.cn/hymlj/detailPage/0864534abe10f977be1bd2c5089742e2,,
d32bee08626249ebb10e4b163313e5de,硫唑嘌呤,Azathioprine,硫唑嘌呤片,Azathioprine Tablets,,片剂,口服,50mg,是,H20170288,1996-01-30,Aspen Pharmacare Australia Pty Ltd,Excella GmbH & Co.KG,上市销售中,进口原研药品,L04AX01,,,https://www.cde.org.cn/hymlj/detailPage/d32bee08626249ebb10e4b163313e5de,2265,446-86-6
510c3f308e0adccbb733ba133265c0bc,枸橼酸氢钾钠,Potassium Sodium Hydrogen Citrate,枸橼酸氢钾钠颗粒,Potassium Sodium Hydrogen Citrate Granules,,颗粒剂,口服,97.1g/100g,是,H20181127;H20181128,1993-03-09,Meda Pharma GmbH & Co. KG,Plantextrakt GmbH & Co.KG,上市销售中,进口原研药品,G04BC01,,,https://www.cde.org.cn/hymlj/detailPage/510c3f308e0adccbb733ba133265c0bc,133082519,
e5084f3dded0e0fe769645df389d830a,硫酸吗啡,Morphine Sulphate,硫酸吗啡缓释片,Morphine Sulphate Sustained-release Tablets,,片剂,口服,60mg,是,H20130901,2008-11-04,NAPP PHARMACEUTICALS LIMITED,BARD PHARMACEUTICALS LIMITED,上市销售中,进口原研药品,N02AA01,,,https://www.cde.org.cn/hymlj/detailPage/e5084f3dded0e0fe769645df389d830a,5464280,
467fde1e1bbe5fc41d3f2d7534091300,盐酸羟考酮,Oxycodone Hydrochloride,盐酸羟考酮缓释片,Oxycodone Hydrochloride Prolonged-release Tablets,,片剂,口服,5mg,是,H20140312;H20140317,2004-01-21,NAPP PHARMACEUTICALS LIMITED,BARD PHARMACEUTICALS LIMITED,上市销售中,进口原研药品,N02AA05,,,https://www.cde.org.cn/hymlj/detailPage/467fde1e1bbe5fc41d3f2d7534091300,5462350,124-90-3
69ffe909adb53d12d6ee0ef85612d741,盐酸羟考酮,Oxycodone Hydrochloride,盐酸羟考酮缓释片,Oxycodone Hydrochloride Prolonged-release Tablets,,片剂,口服,10mg,是,H20140313;H20140318,2004-01-21,NAPP PHARMACEUTICALS LIMITED,BARD PHARMACEUTICALS LIMITED,上市销售中,进口原研药品,N02AA05,,,https://www.cde.org.cn/hymlj/detailPage/69ffe909adb53d12d6ee0ef85612d741,5462350,124-90-3
d16f8bd3c2b7c33d38f92b6ce4c9dc4d,盐酸羟考酮,Oxycodone Hydrochloride,盐酸羟考酮缓释片,Oxycodone Hydrochloride Prolonged-release Tablets,,片剂,口服,20mg,是,H20140314;H20140319,2004-01-21,NAPP PHARMACEUTICALS LIMITED,BARD PHARMACEUTICALS LIMITED,上市销售中,进口原研药品,N02AA05,,,https://www.cde.org.cn/hymlj/detailPage/d16f8bd3c2b7c33d38f92b6ce4c9dc4d,5462350,124-90-3
b6ade8dd048cdb9df90ebc32bfaeddec,盐酸羟考酮,Oxycodone Hydrochloride,盐酸羟考酮缓释片,Oxycodone Hydrochloride Prolonged-release Tablets,,片剂,口服,40mg,是,H20140315;H20140320,2004-01-21,NAPP PHARMACEUTICALS LIMITED,BARD PHARMACEUTICALS LIMITED,上市销售中,进口原研药品,N02AA05,,,https://www.cde.org.cn/hymlj/detailPage/b6ade8dd048cdb9df90ebc32bfaeddec,5462350,124-90-3
37a7143f412e36a172040355d455f85f,美沙拉秦,Mesalazine ,美沙拉秦肠溶片,Mesalazine Enteric-coated Tablets,,片剂,口服,0.5g,是,H20150124,2008-07-08,Dr. Falk Pharma GmbH,Losan Pharma GmbH,上市销售中,进口原研药品,A07EC02,,,https://www.cde.org.cn/hymlj/detailPage/37a7143f412e36a172040355d455f85f,4075,89-57-6
f8b284ae7f9f62acb71eadee7e1a38b5,盐酸氟哌噻吨；盐酸美利曲辛,Flupentixol dihydrochloride;Melitracen hydrochloride,氟哌噻吨美利曲辛片,Flupentixol and Melitracen Tablets,,片剂,口服,氟哌噻吨0.5mg和美利曲辛10mg/片,是,H20171104,1999-09-17,H.Lundbeck A/S,H.Lundbeck A/S,上市销售中,进口原研药品,N06CA02,,,https://www.cde.org.cn/hymlj/detailPage/f8b284ae7f9f62acb71eadee7e1a38b5,,
1e536fdf856ae1e1be8006b50e9e3ee3,阿法骨化醇,Alfacalcidol,阿法骨化醇软胶囊,Alfacalcidol Soft Capsules,,胶囊剂,口服,0.25μg,是,H20130513,1998-07-09,LEO Pharma A/S,LEO Pharma A/S,上市销售中,进口原研药品,A11CC03,,,https://www.cde.org.cn/hymlj/detailPage/1e536fdf856ae1e1be8006b50e9e3ee3,5282181,41294-56-8
09d7d5d35d9fa0a07b81dd8a5eaf123b,奥氮平,Olanzapine,奥氮平口崩片,Olanzapine Orally Disintegrating Tablets,CYHS1700188,片剂,口服,10mg,否,国药准字H20183512,2018-12-24,齐鲁制药有限公司 ,齐鲁制药有限公司 ,新批准暂未销售,按化学药品新注册分类批准的仿制药,N05AH03,,,https://www.cde.org.cn/hymlj/detailPage/09d7d5d35d9fa0a07b81dd8a5eaf123b,135398745,132539-06-1
82fb97d4460164d50cb7fc224f92853c,米非司酮,Mifepristone,米非司酮片,Mifepristone Tablets,,片剂,口服,25mg,是,国药准字H10950003,2018-12-28,,华润紫竹药业有限公司,上市销售中,其他药品,G03XB01；G03XB51,741d8ec19a795e4656f768d43f097454,国药准字H10950003_米非司酮片.pdf,https://www.cde.org.cn/hymlj/detailPage/82fb97d4460164d50cb7fc224f92853c,55245,84371-65-3
f58785d287ff688947ea3185742ce034,米非司酮,Mifepristone,米非司酮片,Mifepristone Tablets,,片剂,口服,10mg,是,国药准字H20010633,2018-12-28,,华润紫竹药业有限公司,上市销售中,其他药品,G03XB01；G03XB51,79ce1dda3770a5799ffa1765fc9aa5da,国药准字H20010633_米非司酮片.pdf,https://www.cde.org.cn/hymlj/detailPage/f58785d287ff688947ea3185742ce034,55245,84371-65-3
0b64d581ddda67068e07b708bf95ca80,阿立哌唑,Aripiprazole,阿立哌唑口崩片,Aripiprazole Orally Disintegrating Tablets,CYHB1850146,片剂,口服,5mg,否,国药准字H20060521,2018-12-18,成都康弘药业集团股份有限公司,成都康弘药业集团股份有限公司,上市销售中,通过质量和疗效一致性评价的药品,N05AX12,fc722ef8de5da81e6fcee89ca34bacc9,国药准字H20060521_阿立哌唑口崩片.pdf,https://www.cde.org.cn/hymlj/detailPage/0b64d581ddda67068e07b708bf95ca80,60795,129722-12-9
5f6cc02115d5bc818ca035d5e9fd0f85,阿立哌唑,Aripiprazole,阿立哌唑口崩片,Aripiprazole Orally Disintegrating Tablets,CYHB1850147,片剂,口服,10mg,否,国药准字H20060522,2018-12-18,成都康弘药业集团股份有限公司,成都康弘药业集团股份有限公司,新批准暂未销售,通过质量和疗效一致性评价的药品,N05AX12,911bae49dc536eb9a80f3b22d2fa4c91,国药准字H20060522_阿立哌唑口崩片.pdf,https://www.cde.org.cn/hymlj/detailPage/5f6cc02115d5bc818ca035d5e9fd0f85,60795,129722-12-9
024695003e9b2eaa959ed10ed838e744,特拉唑嗪,Terazosin,盐酸特拉唑嗪片,Terazosin Hydrochloride Tablets,CYHB1840024,片剂,口服,2mg（以C19H25N5O4计）,否,国药准字H10970081,2018-12-28,,华润赛科药业有限责任公司,上市销售中,通过质量和疗效一致性评价的药品,G04CA03,c42efa48251df03cb0a9beb779e146ab,国药准字H10970081_盐酸特拉唑嗪片.pdf,https://www.cde.org.cn/hymlj/detailPage/024695003e9b2eaa959ed10ed838e744,5401,63590-64-7
a3b84ff87aa3e6139b7feacd32242aae,氢氯噻嗪,Hydrochlorothiazide,氢氯噻嗪片,Hydrochlorothiazide Tablets,CYHB1850124,片剂,口服,25mg,否,国药准字H32021683,2018-12-20,,常州制药厂有限公司,上市销售中,通过质量和疗效一致性评价的药品,C03AA03,dfaa02d6d11b2323bd731d8e95e6377a,国药准字H32021683_氢氯噻嗪片.pdf,https://www.cde.org.cn/hymlj/detailPage/a3b84ff87aa3e6139b7feacd32242aae,3639,58-93-5
ed9675ddd903bd1a68e06c781ec4b289,左氧氟沙星,Levofloxacin,左氧氟沙星片,Levofloxacin Tablets,CYHS1790018,片剂,口服,按C18H20FN3O4计 0.25g,否,国药准字H20183513,2018-12-24,广东东阳光药业有限公司,广东东阳光药业有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,J01MA12,,,https://www.cde.org.cn/hymlj/detailPage/ed9675ddd903bd1a68e06c781ec4b289,149096,100986-85-4
8d3cc2608411901fefef5827ad7d4ccd,拉米夫定,Lamivudine ,拉米夫定片,Lamivudine Tablets,CYHS1790006,片剂,口服,0.15g,否,国药准字H20193010,2019-01-09,,石家庄龙泽制药股份有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,J05AF05,,,https://www.cde.org.cn/hymlj/detailPage/8d3cc2608411901fefef5827ad7d4ccd,60825,134678-17-4
4e79a87fa4e8ef56e5a23cc04b14334e,左氧氟沙星,Levofloxacin,左氧氟沙星片,Levofloxacin Tablets,CYHS1790019,片剂,口服,按C18H20FN3O4计 0.5g,否,国药准字H20183514,2018-12-24,广东东阳光药业有限公司,广东东阳光药业有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,J01MA12,,,https://www.cde.org.cn/hymlj/detailPage/4e79a87fa4e8ef56e5a23cc04b14334e,149096,100986-85-4
ec5e2cfeb04a0f6c25956ddecd0fa9df,拉米夫定,Lamivudine,拉米夫定片,Lamivudine Tablets,CYHS1790007,片剂,口服,0.3g,否,国药准字H20193011,2019-01-09,,石家庄龙泽制药股份有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,J05AF05,,,https://www.cde.org.cn/hymlj/detailPage/ec5e2cfeb04a0f6c25956ddecd0fa9df,60825,134678-17-4
b4f9bc6699fc9681dbe625bc04294439,阿哌沙班,Apixaban,阿哌沙班片,Apixaban Tablets,CYHS1790008,片剂,口服,2.5mg,否,国药准字H20193003,2019-01-09,,江苏豪森药业集团有限公司 ,新批准暂未销售,按化学药品新注册分类批准的仿制药,B01AF02,,,https://www.cde.org.cn/hymlj/detailPage/b4f9bc6699fc9681dbe625bc04294439,10182969,503612-47-3
5f3e76798f9830f86a80c0cf8b40411b,替诺福韦二吡呋酯,Tenofovir Disoproxil ,富马酸替诺福韦二吡呋酯片,Tenofovir Disoproxil Fumarate Tablets,CYHB1840008,片剂,口服,300mg,否,国药准字H20173246,2019-01-14,,安徽贝克生物制药有限公司,上市销售中,通过质量和疗效一致性评价的药品,J05AF07,8976c9728a72c91f4bb8cd58df0c0b6d,国药准字H20173246_富马酸替诺福韦二吡呋酯片.pdf,https://www.cde.org.cn/hymlj/detailPage/5f3e76798f9830f86a80c0cf8b40411b,5481350,201341-05-1
6e2dcb1b9f1e7661cf13400492b98cc9,吡嗪酰胺,Pyrazinamide,吡嗪酰胺片,Pyrazinamide Tablets,CYHB1850170,片剂,口服,0.5g,否,国药准字H21022353,2018-12-20,,沈阳红旗制药有限公司,新批准暂未销售,通过质量和疗效一致性评价的药品,J04AK01,9bb784f8684f531723ee0a3abb95280e,国药准字H21022353_吡嗪酰胺片.pdf,https://www.cde.org.cn/hymlj/detailPage/6e2dcb1b9f1e7661cf13400492b98cc9,1046,98-96-4
8dee7d6a6997ccfac394117971d03915,吡嗪酰胺,Pyrazinamide,吡嗪酰胺片,Pyrazinamide Tablets,CYHB1850169,片剂,口服,0.25g,否,国药准字H21022354,2018-12-21,,沈阳红旗制药有限公司,上市销售中,通过质量和疗效一致性评价的药品,J04AK01,44d35f27b5843eb236343e6d2073867c,国药准字H21022354_吡嗪酰胺片.pdf,https://www.cde.org.cn/hymlj/detailPage/8dee7d6a6997ccfac394117971d03915,1046,98-96-4
2e25767c4e74ecc6c99def3d668d44c4,利福平,Rifampicin,利福平胶囊,Rifampicin Capsules,CYHB1850244,胶囊剂,口服,0.3g,否,国药准字H21022450,2019-01-04,,沈阳红旗制药有限公司,新批准暂未销售,通过质量和疗效一致性评价的药品,J04AB02,fd093b6ea252c55ff5cc7da15071f0b6,国药准字H21022450_利福平胶囊.pdf,https://www.cde.org.cn/hymlj/detailPage/2e25767c4e74ecc6c99def3d668d44c4,135398735,13292-46-1
4d9bd4e61be50ae0ea95aaf2cb8e71c5,雷尼替丁,Ranitidine ,盐酸雷尼替丁胶囊,Ranitidine Hydrochloride Capsules,CYHB1850037,胶囊剂,口服,0.15g（按C13H22N4O3S计）,否,国药准字H13021317,2019-01-04,,石药集团欧意药业有限公司,上市销售中,通过质量和疗效一致性评价的药品,A02BA02,5051d98353330d467e4d5681a1d0903b,国药准字H13021317_盐酸雷尼替丁胶囊.pdf,https://www.cde.org.cn/hymlj/detailPage/4d9bd4e61be50ae0ea95aaf2cb8e71c5,3001055,66357-35-5
d3f4f859316387ef6424de21aac86481,泊沙康唑,Posaconazole,泊沙康唑肠溶片,Posaconazole Enteric-coated Tablets,JXHS1700013,片剂,口服,100mg,是,H20180086,2018-12-07,Merck Sharp & Dohme Ltd,N.V.Organon,新批准暂未销售,进口原研药品,J02AC04,,,https://www.cde.org.cn/hymlj/detailPage/d3f4f859316387ef6424de21aac86481,468595,171228-49-2
87a46f76d599d9786597233612bc84a4,富马酸替诺福韦二吡呋酯,Tenofovir Disoproxil Fumarate,富马酸替诺福韦二吡呋酯片,Tenofovir Disoproxil Fumarate Tablets,CYHS1700321,片剂,口服,300mg,否,国药准字H20183499,2018-12-17,杭州和泽医药科技有限公司,杭州苏泊尔南洋药业有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,J05AF07,,,https://www.cde.org.cn/hymlj/detailPage/87a46f76d599d9786597233612bc84a4,6398764,202138-50-9
e3d7cffdd67e7e18ed00ef1d4712e9ff,盐酸莫西沙星,Moxifloxacin Hydrochloride ,盐酸莫西沙星片,Moxifloxacin Hydrochloride Tablets,CYHS1600135,片剂,口服,0.4g（按C21H24FN3O4计）,否,国药准字H20183530,2018-12-25,四川国为制药有限公司,四川国为制药有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,J01MA14,,,https://www.cde.org.cn/hymlj/detailPage/e3d7cffdd67e7e18ed00ef1d4712e9ff,101526,186826-86-8
a1a75d46246fc7d0acec9267425d07b2,奥美沙坦酯,Olmesartan Medoxomil,奥美沙坦酯片,Olmesartan Medoxomil Tablets,CYHB1850063,片剂,口服,20mg,否,国药准字H20140054,2019-01-16,,南京正大天晴制药有限公司,上市销售中,通过质量和疗效一致性评价的药品,C09CA08,e934cc39164dba1b29357fb27e7f3868,国药准字H20140054_奥美沙坦酯片.pdf,https://www.cde.org.cn/hymlj/detailPage/a1a75d46246fc7d0acec9267425d07b2,130881,144689-63-4
7b616fad7107316065ed3214b4b51886,地塞米松,Dexamethasone,地塞米松玻璃体内植入剂,Dexamethasone Intravitreal Implant,JYHB1801086,植入剂,玻璃体内,0.7mg,是,H20170377,2017-10-20,Allergan Pharmaceuticals Ireland ,Allergan Pharmaceuticals Ireland ,上市销售中,进口原研药品,S01BA01 ,,,https://www.cde.org.cn/hymlj/detailPage/7b616fad7107316065ed3214b4b51886,5743,50-02-2
2eabd605a7e7ab135518fdf4d04fc51e,利培酮,Risperidone ,利培酮口崩片,Risperidone Orally Disintegrating Tablets,CYHB1850380,片剂,口服,0.5mg,否,国药准字H20070271,2019-08-16,齐鲁制药有限公司,齐鲁制药有限公司,新批准暂未销售,通过质量和疗效一致性评价的药品,N05AX08,72476f3bc53b51aff3b8f95f17fc4ffd,国药准字H20070271_利培酮口崩片.pdf,https://www.cde.org.cn/hymlj/detailPage/2eabd605a7e7ab135518fdf4d04fc51e,5073,106266-06-2
f4c12b2cc31322b92cdb317acc94d8d5,蒙脱石,Montmorillonite,蒙脱石散,Montmorillonite Powder,CYHB1840086,散剂,口服,每袋含蒙脱石3g,否,国药准字H20083304,2019-08-14,,湖南千金湘江药业股份有限公司,上市销售中,通过质量和疗效一致性评价的药品,A07BC05,14a4f41ced68389a241d318b7b587846,国药准字H20083304_蒙脱石散.pdf,https://www.cde.org.cn/hymlj/detailPage/f4c12b2cc31322b92cdb317acc94d8d5,71586775,110070-78-5
17c0cc2ac706b9475f77123723b75e6b,头孢呋辛酯,Cefuroxime Axetil,头孢呋辛酯片,Cefuroxime Axetil Tablets,CYHB1850223,片剂,口服,按C16H16N4O8S计算0.25g,否,国药准字H20094023,2019-08-27,石药集团欧意药业有限公司,石药集团欧意药业有限公司,上市销售中,通过质量和疗效一致性评价的药品,J01DC02; S01AA27,71d633056d209b697dc632b471e1d899,国药准字H20094023_头孢呋辛酯片.pdf,https://www.cde.org.cn/hymlj/detailPage/17c0cc2ac706b9475f77123723b75e6b,6321416,64544-07-6
3a88a6e4e0f32b7ade6f3f5b5ca1a83f,美洛昔康,Meloxicam ,美洛昔康片,Meloxicam Tablets,CYHB1850357,片剂,口服,7.5mg,否,国药准字H20010207,2019-09-06,,扬子江药业集团有限公司,上市销售中,通过质量和疗效一致性评价的药品,M01AC06,48da39eb201e84c8497d082804de65b1,国药准字H20010207_美洛昔康片.pdf,https://www.cde.org.cn/hymlj/detailPage/3a88a6e4e0f32b7ade6f3f5b5ca1a83f,54677470,71125-38-7
796a9e2ede405d615cc537b524c2cd7e,头孢氨苄,Cephalexin,头孢氨苄胶囊,Cephalexin Capsules,CYHB1850303,胶囊剂,口服,按C16H17N3O4S计 0.25g,否,国药准字H32020985,2018-08-19,,  扬子江药业集团有限公司  ,新批准暂未销售,通过质量和疗效一致性评价的药品,	J01DB01,c5f0de6bba86e7914c8153a3b672b36b,国药准字H32020985_头孢氨苄胶囊.pdf,https://www.cde.org.cn/hymlj/detailPage/796a9e2ede405d615cc537b524c2cd7e,27447,15686-71-2
00aaf94427b4f91032f760788046e7ea,盐酸帕罗西汀,Paroxetine Hydrochloride,盐酸帕罗西汀片,Paroxetine Hydrochloride Tablets,CYHB1850347,片剂,口服,20mg(按C19H20FNO3计),否,国药准字H20133084,2019-09-09,北京福元医药股份有限公司,北京福元医药股份有限公司,上市销售中,通过质量和疗效一致性评价的药品,N06AB05,01f92a0f6aa47370c2df1800a409882d,国药准字H20133084_盐酸帕罗西汀片.pdf,https://www.cde.org.cn/hymlj/detailPage/00aaf94427b4f91032f760788046e7ea,62878,78246-49-8
cb97a3ed65ffde76f8487811240f0cda,奥氮平,Olanzapine ,奥氮平片,Olanzapine Tablets,JYHB1840013,片剂,口服,10mg,否,H20150142,2019-09-03,,印度瑞迪博士实验室有限公司,上市销售中,通过质量和疗效一致性评价的药品,N05AH03,aae40c2eaf5f97c2b0b94e57eba6f661,H20150142_奥氮平片.pdf,https://www.cde.org.cn/hymlj/detailPage/cb97a3ed65ffde76f8487811240f0cda,135398745,
